dateCrawled,name,seller,offerType,price,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,nrOfPictures,postalCode,lastSeen
27-03-2016 10:36,Audi_A4_2.0_TDI,privat,Angebot,2750,control,limousine,2006,manuell,140,a4,150000,5,diesel,audi,ja,27-03-2016 00:00,0,52249,07-04-2016 05:17
04-04-2016 23:49,Skoda_Fabia_1.2_HTP_Classic,privat,Angebot,1699,control,kleinwagen,2003,manuell,54,fabia,150000,7,benzin,skoda,nein,04-04-2016 00:00,0,67071,07-04-2016 04:16
12-03-2016 14:41,Audi_A5_3.0_TDI_DPF_multitronic._S_Line_20_Zoll_Rotor,privat,Angebot,34000,test,coupe,2012,automatik,204,a5,40000,12,diesel,audi,nein,12-03-2016 00:00,0,31840,16-03-2016 17:44
24-03-2016 12:38,Citroen_Berlingo_Multispace___66_kw___Klima,privat,Angebot,2300,test,andere,2006,manuell,90,berlingo,150000,7,diesel,citroen,ja,24-03-2016 00:00,0,12103,24-03-2016 12:38
09-03-2016 18:56,Bmw_316__e46_limo,privat,Angebot,1800,test,limousine,1999,manuell,0,3er,125000,7,benzin,bmw,,09-03-2016 00:00,0,35091,11-03-2016 15:47
05-04-2016 12:52,Ford_Ka_TÜV_11/16,privat,Angebot,80,test,kleinwagen,1997,manuell,0,ka,5000,0,benzin,ford,ja,05-04-2016 00:00,0,79108,05-04-2016 12:52
31-03-2016 21:58,Audi_A3_1.8___TÜV_09/2017_blau_metallic,privat,Angebot,1500,test,kleinwagen,1999,manuell,125,a3,150000,6,benzin,audi,nein,31-03-2016 00:00,0,12627,02-04-2016 18:44
28-03-2016 15:52,Fiesta_mit_wenig_Km_zu_verkaufen,privat,Angebot,500,control,kleinwagen,1996,manuell,60,fiesta,90000,2,benzin,ford,nein,28-03-2016 00:00,0,67686,06-04-2016 20:46
11-03-2016 18:25,BMW_320_D_Coupe_Schwarz_metallic,privat,Angebot,17250,test,coupe,2009,manuell,177,3er,80000,5,diesel,bmw,nein,11-03-2016 00:00,0,63067,06-04-2016 14:47
20-03-2016 22:53,Mercedes_Benz_AMG_C_350_CDI_DPF_7G_TRONIC,privat,Angebot,21449,test,limousine,2010,automatik,231,c_klasse,150000,3,diesel,mercedes_benz,nein,20-03-2016 00:00,0,33739,22-03-2016 04:45
13-03-2016 15:41,BMW_X5_4.4,privat,Angebot,7000,test,suv,2000,automatik,286,x_reihe,150000,9,benzin,bmw,ja,13-03-2016 00:00,0,50735,16-03-2016 15:45
16-03-2016 23:53,Peugeot_206_*TÜV_NEU*,privat,Angebot,1350,test,kleinwagen,1999,manuell,60,,90000,1,benzin,peugeot,,16-03-2016 00:00,0,74523,17-03-2016 07:39
24-03-2016 09:55,Opel_Agila_Baujahr_2000,privat,Angebot,499,control,kleinwagen,2000,manuell,75,agila,150000,10,benzin,opel,,24-03-2016 00:00,0,35305,24-03-2016 10:47
29-03-2016 22:53,Volkswagen_Caddy_1.9_TDI,privat,Angebot,10500,test,bus,2008,manuell,105,caddy,150000,6,diesel,volkswagen,nein,29-03-2016 00:00,0,99448,06-04-2016 14:45
26-03-2016 17:43,Mitsubishi_Colt_CZ3_1.1,privat,Angebot,1999,control,limousine,2007,manuell,75,colt,150000,7,benzin,mitsubishi,nein,26-03-2016 00:00,0,82216,02-04-2016 08:45
04-04-2016 16:51,VW_Polo_N6_mit_TÜV_zu_verkaufen,privat,Angebot,600,test,kleinwagen,1996,manuell,60,polo,150000,4,benzin,volkswagen,nein,04-04-2016 00:00,0,31613,06-04-2016 18:46
31-03-2016 18:46,Bmw_323ci_e46_coupe,privat,Angebot,5950,control,coupe,2000,manuell,174,,150000,4,benzin,bmw,nein,31-03-2016 00:00,0,41366,06-04-2016 12:45
03-04-2016 14:43,BMW_323_Ci__2.5_schwarz_matt_farbe_nicht_folie_,privat,Angebot,2600,test,coupe,1999,manuell,170,3er,150000,10,benzin,bmw,nein,03-04-2016 00:00,0,73257,05-04-2016 13:18
10-03-2016 11:48,Opel_astra__F_CC,privat,Angebot,350,test,limousine,1996,manuell,90,,150000,9,benzin,opel,nein,10-03-2016 00:00,0,48153,10-03-2016 11:48
24-03-2016 10:53,Volkswagen_t.4...1.9.diesel,privat,Angebot,1450,test,bus,1995,manuell,65,transporter,150000,3,,volkswagen,nein,24-03-2016 00:00,0,38518,24-03-2016 11:45
10-03-2016 20:55,BMW_320i,privat,Angebot,3350,test,limousine,2002,manuell,170,3er,150000,11,benzin,bmw,nein,10-03-2016 00:00,0,31785,06-04-2016 19:18
25-03-2016 15:42,Unfall_Golf_an_bastler_zu_verkaufen,privat,Angebot,325,test,limousine,1995,manuell,75,golf,150000,3,benzin,volkswagen,ja,25-03-2016 00:00,0,49593,06-04-2016 19:16
03-04-2016 21:38,Renault_Megane_Grandtour_TCe_220_Start_&_Stop_GT_220,privat,Angebot,18350,test,kombi,2014,manuell,220,megane,20000,4,benzin,renault,nein,03-04-2016 00:00,0,78588,05-04-2016 22:18
14-03-2016 00:52,Alles_anbieten,privat,Angebot,0,control,,9999,,0,,10000,0,,sonstige_autos,,13-03-2016 00:00,0,32689,21-03-2016 23:46
29-03-2016 17:56,A6_170_PS_2006_VOLL_VOLL,privat,Angebot,4200,control,limousine,2006,manuell,170,a6,150000,6,diesel,audi,nein,29-03-2016 00:00,0,86633,29-03-2016 17:56
10-03-2016 21:47,Dacia_Duster_1.6_16V_4x2_LPG_Prestige,privat,Angebot,7899,control,suv,2012,manuell,105,duster,125000,5,benzin,dacia,nein,10-03-2016 00:00,0,86899,19-03-2016 14:19
12-03-2016 15:41,MB_E350_Elegance_7G_Tronic__LPG__BESTZUSTAND,privat,Angebot,10880,control,limousine,2005,automatik,272,e_klasse,150000,5,lpg,mercedes_benz,nein,12-03-2016 00:00,0,33106,25-03-2016 20:18
25-03-2016 13:46,Audi_S2,privat,Angebot,23000,test,coupe,1994,manuell,449,andere,150000,9,benzin,audi,nein,25-03-2016 00:00,0,85406,06-04-2016 16:16
13-03-2016 19:52,Volkswagen_Golf_Plus_1.4_Goal,privat,Angebot,6300,control,limousine,2006,manuell,80,golf,70000,11,benzin,volkswagen,nein,13-03-2016 00:00,0,48167,06-04-2016 18:44
02-04-2016 10:37,E36_Compact___Leder___Klima___HU_4/16,privat,Angebot,700,test,kleinwagen,1999,manuell,105,3er,150000,0,benzin,bmw,,02-04-2016 00:00,0,33165,06-04-2016 08:15
19-03-2016 00:42,Gut_gepflegter_Opel_Corsa_zu_verkaufen_!!,privat,Angebot,3100,control,limousine,2005,manuell,75,corsa,90000,3,benzin,opel,nein,18-03-2016 00:00,0,45476,25-03-2016 02:44
15-03-2016 00:59,Mercedes_Benz_B_180_CDI_DPF,privat,Angebot,6500,test,bus,2005,manuell,109,b_klasse,150000,6,diesel,mercedes_benz,nein,14-03-2016 00:00,0,33699,05-04-2016 15:15
30-03-2016 10:38,Mercedes_Benz__C180___zu_verkaufen,privat,Angebot,1600,test,kombi,1997,manuell,122,c_klasse,150000,6,benzin,mercedes_benz,nein,30-03-2016 00:00,0,30880,01-04-2016 05:15
05-03-2016 19:55,Audi_A4_Avant_2.0_TDI_DPF_Standheizung__8_fach_Alu,privat,Angebot,14900,test,kombi,2010,manuell,143,a4,125000,7,diesel,audi,nein,05-03-2016 00:00,0,1279,23-03-2016 15:48
22-03-2016 21:58,BMW_318_I_KOMBI_3_HAND_TÜV_NEU_03_2018_AHK_Garenwagen_VB,privat,Angebot,3850,control,kombi,2002,automatik,145,3er,150000,5,benzin,bmw,nein,22-03-2016 00:00,0,58452,22-03-2016 22:43
25-03-2016 16:53,Sofortkauf_golf_4,privat,Angebot,500,control,kleinwagen,1997,manuell,101,golf,150000,12,benzin,volkswagen,,25-03-2016 00:00,0,70599,25-03-2016 16:53
06-03-2016 00:40,Toyota_Yaris_1.0_VVT_i_Cool,privat,Angebot,4600,control,kleinwagen,2009,manuell,69,yaris,80000,6,benzin,toyota,nein,05-03-2016 00:00,0,58256,07-04-2016 12:17
22-03-2016 23:37,Smart_smart_fortwo_coupe_pulse,privat,Angebot,4450,test,kleinwagen,2007,,84,fortwo,100000,7,benzin,smart,nein,22-03-2016 00:00,0,24576,07-04-2016 05:45
13-03-2016 15:42,Opel_Corsa_B_1_2_Motor,privat,Angebot,600,test,kleinwagen,1998,manuell,0,corsa,125000,6,benzin,opel,nein,13-03-2016 00:00,0,12103,13-03-2016 15:42
04-04-2016 21:42,Audi_80____1_8_S___AUTOMATIKSCHALTUNG__!_!_!,privat,Angebot,650,test,limousine,1987,automatik,90,80,150000,7,benzin,audi,,04-04-2016 00:00,0,83104,07-04-2016 00:15
08-03-2016 21:58,Mitsubishi_ASX_1.8_DI_D_4WD_Intense,privat,Angebot,14999,control,limousine,2011,manuell,150,andere,100000,1,diesel,mitsubishi,nein,08-03-2016 00:00,0,87561,06-04-2016 11:46
18-03-2016 10:06,Corsa_C_1_2,privat,Angebot,900,test,kleinwagen,2003,manuell,75,corsa,150000,1,benzin,opel,,18-03-2016 00:00,0,35080,23-03-2016 01:45
12-03-2016 18:39,Volkswagen_Golf_1.4,privat,Angebot,1250,test,limousine,1999,manuell,75,golf,150000,1,benzin,volkswagen,nein,12-03-2016 00:00,0,47249,12-03-2016 18:39
24-03-2016 07:54,Kia_Rio_1.2__Edition_7_!!!_3_Jahre_Restgarantie_!!!Top_Zustand_VB,privat,Angebot,8200,control,,2017,manuell,84,rio,40000,2,benzin,kia,nein,24-03-2016 00:00,0,32584,24-03-2016 09:44
26-03-2016 11:25,Oel_wechsel,privat,Angebot,0,test,,2005,,90,,5000,0,,ford,,26-03-2016 00:00,0,60488,28-03-2016 07:30
05-04-2016 15:36,V_70_Kombi_mit_Tuev_bis_01/17_und_AHK,privat,Angebot,700,control,kombi,1997,,140,v70,150000,4,benzin,volvo,ja,05-04-2016 00:00,0,31174,05-04-2016 15:36
14-03-2016 17:55,Renault_Grand_Scenic_Energy_dCi_130_Start_&_Stop_Euro_6,privat,Angebot,17800,test,bus,2013,manuell,131,scenic,80000,9,diesel,renault,nein,14-03-2016 00:00,0,52379,02-04-2016 02:47
11-03-2016 16:54,BMW_118d_M_Paket_HU/AU_neu_Vollleder_Klima_Xenon,privat,Angebot,13499,test,kleinwagen,2009,manuell,143,1er,90000,12,diesel,bmw,nein,11-03-2016 00:00,0,61191,06-04-2016 14:47
04-04-2016 23:55,Opel_Vectra_1.9_CDTI_Autom.__Xenon__Navi__Leder,privat,Angebot,7500,control,kombi,2008,automatik,150,vectra,125000,10,diesel,opel,nein,04-04-2016 00:00,0,21465,07-04-2016 09:15
31-03-2016 13:52,Mercedes_Benz_A_150_Classic,privat,Angebot,7200,control,limousine,2008,manuell,95,a_klasse,60000,2,benzin,mercedes_benz,nein,31-03-2016 00:00,0,33790,06-04-2016 07:15
02-04-2016 18:59,VW_Golf_4__1_6_L__Schiebedach__grau_metallic,privat,Angebot,1299,control,kleinwagen,1999,manuell,0,golf,150000,5,benzin,volkswagen,ja,02-04-2016 00:00,0,30175,02-04-2016 19:40
09-03-2016 18:58,Peugeot_106,privat,Angebot,350,test,kleinwagen,1998,manuell,45,,150000,0,,peugeot,nein,09-03-2016 00:00,0,21763,12-03-2016 20:16
31-03-2016 11:36,BMW_535i_#_V8_#_Doppelverglasung,privat,Angebot,2390,control,,2016,automatik,235,5er,150000,5,,bmw,,31-03-2016 00:00,0,16909,06-04-2016 04:46
31-03-2016 19:52,Polo_9n3_Guter_Zustand,privat,Angebot,5650,control,kleinwagen,2008,manuell,80,polo,125000,7,benzin,volkswagen,nein,31-03-2016 00:00,0,32457,06-04-2016 15:16
15-03-2016 18:40,A6_Avant_2_0_TDI,privat,Angebot,6000,control,kombi,2005,manuell,140,a6,150000,8,diesel,audi,ja,15-03-2016 00:00,0,73574,17-03-2016 14:16
21-03-2016 16:06,Audi_A4_Avant_2_5_TDI,privat,Angebot,3250,test,kombi,2004,manuell,163,a4,150000,11,diesel,audi,,21-03-2016 00:00,0,61440,27-03-2016 16:18
06-03-2016 04:03,Peugeot_207_95VTI,privat,Angebot,5750,test,kleinwagen,2008,manuell,95,2_reihe,40000,5,benzin,peugeot,nein,06-03-2016 00:00,0,32429,06-03-2016 07:53
18-03-2016 01:58,Porsche_911_Coupe_2_7_schmales_G_Chrommodel,privat,Angebot,48888,control,coupe,1974,manuell,150,911,150000,7,benzin,porsche,nein,18-03-2016 00:00,0,50858,07-04-2016 12:45
04-04-2016 13:59,330cd_exclusive_edition_M_Paket,privat,Angebot,13500,control,cabrio,2006,manuell,204,3er,125000,3,diesel,bmw,nein,04-04-2016 00:00,0,92286,06-04-2016 15:17
22-03-2016 16:49,Opel_ASTRA_H_1_7_CDTI_Caravan_mit_Motorschaden_fuer_Bastler,privat,Angebot,2299,test,kombi,2005,manuell,101,astra,150000,3,diesel,opel,ja,22-03-2016 00:00,0,51702,31-03-2016 14:44
01-04-2016 13:55,Polo_86c__200_VB.,privat,Angebot,200,test,coupe,1994,manuell,45,polo,125000,1,benzin,volkswagen,ja,01-04-2016 00:00,0,26624,07-04-2016 11:17
20-03-2016 16:46,Opel_Corsa_Comfort_1.2_Benzin_+_LPG_2_Hand_!!!_Rostfrei_!!!,privat,Angebot,1699,test,kleinwagen,2003,manuell,55,corsa,150000,2,lpg,opel,nein,20-03-2016 00:00,0,22145,04-04-2016 19:47
15-03-2016 22:52,Skoda_Octavia_Combi_2.0_TDI_Elegance,privat,Angebot,5950,control,kombi,2005,manuell,140,octavia,150000,7,diesel,skoda,nein,15-03-2016 00:00,0,51515,27-03-2016 14:47
09-03-2016 14:47,Gepflegter_Ford_Focus,privat,Angebot,890,test,kleinwagen,1999,manuell,0,focus,150000,10,benzin,ford,,09-03-2016 00:00,0,4552,13-03-2016 04:44
14-03-2016 17:48,Volkswagen_Passat_Variant_1.9_TDI_Highline,privat,Angebot,4199,test,kombi,2002,manuell,131,passat,150000,3,diesel,volkswagen,nein,14-03-2016 00:00,0,38875,23-03-2016 19:46
12-03-2016 06:04,Volkswagen_Polo_75_Servo,privat,Angebot,1450,control,kleinwagen,1998,automatik,75,polo,90000,4,benzin,volkswagen,nein,12-03-2016 00:00,0,44866,12-03-2016 09:40
08-03-2016 14:36,Mercedes_benz_clk_230_Kompressor,privat,Angebot,1799,test,coupe,1999,automatik,193,clk,150000,7,benzin,mercedes_benz,,08-03-2016 00:00,0,89518,09-03-2016 14:17
30-03-2016 21:41,Verkaufe_meinen_Golf_4_1_6,privat,Angebot,1150,test,limousine,1997,manuell,101,golf,150000,10,benzin,volkswagen,nein,30-03-2016 00:00,0,57223,30-03-2016 21:41
25-03-2016 14:46,Citroën_XM_2.0_Injektion_Classic_1.Hand__45_Tkm_Original,privat,Angebot,6999,control,limousine,1990,manuell,121,andere,50000,7,benzin,citroen,nein,25-03-2016 00:00,0,64291,06-04-2016 17:46
30-03-2016 20:53,Audi_A5_Coupe_3_L_TDI_S___Line_Quattro_schwarz,privat,Angebot,16700,control,coupe,2008,manuell,239,a5,150000,5,diesel,audi,nein,30-03-2016 00:00,0,94575,07-04-2016 13:49
30-03-2016 15:53,Opel_Astra_1.6,privat,Angebot,4150,test,limousine,2005,manuell,105,astra,20000,10,benzin,opel,nein,30-03-2016 00:00,0,65428,07-04-2016 09:44
23-03-2016 22:55,Mercedes_Benz_ML_320_CDI_4Matic_7G_TRONIC_DPF_Edition_10,privat,Angebot,16350,test,suv,2007,automatik,224,m_klasse,150000,12,diesel,mercedes_benz,nein,23-03-2016 00:00,0,49377,06-04-2016 17:16
19-03-2016 15:53,Volkswagen_Golf_1.6_Goal,privat,Angebot,4600,control,limousine,2006,manuell,102,golf,150000,10,benzin,volkswagen,nein,19-03-2016 00:00,0,32832,20-03-2016 18:16
24-03-2016 17:52,Fiat_Punto_Ersatzteiltraeger,privat,Angebot,300,control,kleinwagen,2000,automatik,80,punto,150000,7,benzin,fiat,,24-03-2016 00:00,0,57539,25-03-2016 18:35
26-03-2016 23:48,BMW_318_CI_*Neu_lackiert*_********Top********mit_glasschiebedach,privat,Angebot,3200,test,,2016,manuell,118,3er,150000,9,,bmw,nein,26-03-2016 00:00,0,32257,27-03-2016 01:42
17-03-2016 00:58,Astra_Kombi_1_6_16V,privat,Angebot,650,test,kombi,1999,manuell,101,astra,150000,6,,opel,nein,16-03-2016 00:00,0,74722,31-03-2016 10:15
11-03-2016 20:56,Trafic_1.9_dCi_L1H1Tuev_09/2017,privat,Angebot,3750,control,bus,2006,manuell,101,andere,150000,3,diesel,renault,nein,11-03-2016 00:00,0,32457,13-03-2016 03:17
20-03-2016 18:43,Opel_Vectra_2.2_GTS,privat,Angebot,5000,test,limousine,2004,manuell,147,vectra,150000,3,benzin,opel,nein,20-03-2016 00:00,0,72229,07-04-2016 01:46
15-03-2016 21:40,Rover_400_zu_Verkaufen,privat,Angebot,350,control,,2000,manuell,103,andere,100000,0,,rover,,15-03-2016 00:00,0,3149,07-04-2016 04:46
31-03-2016 18:06,VW_polo_Schlachtfest!!!,privat,Angebot,0,control,kleinwagen,1998,,0,polo,150000,4,benzin,volkswagen,,31-03-2016 00:00,0,51570,01-04-2016 19:16
28-03-2016 21:49,Vw_polo_6n,privat,Angebot,500,control,,2000,manuell,0,polo,150000,0,,volkswagen,,28-03-2016 00:00,0,91281,03-04-2016 03:45
15-03-2016 02:57,Mercedes_E55_AMG_Mopf_Alcantara_Himmel_Vollausstatung_Scheckheft,privat,Angebot,6499,test,limousine,1998,automatik,354,e_klasse,150000,6,benzin,mercedes_benz,,15-03-2016 00:00,0,50354,15-03-2016 03:58
13-03-2016 16:37,Volkswagen_Lupo,privat,Angebot,1599,test,kleinwagen,2002,manuell,50,lupo,150000,12,benzin,volkswagen,nein,13-03-2016 00:00,0,36119,20-03-2016 14:44
05-03-2016 22:25,Opel_Agila_Sondermodell_Njoy_Tuev__Klima_133500_km,privat,Angebot,1899,control,,2016,manuell,75,agila,150000,3,benzin,opel,nein,05-03-2016 00:00,0,65589,09-03-2016 13:44
30-03-2016 20:39,Opel_Astra_J_1.6_Turbo_Sport_HU/TÜV_neu,privat,Angebot,10895,control,limousine,2011,manuell,179,astra,90000,2,benzin,opel,nein,30-03-2016 00:00,0,71686,07-04-2016 12:45
16-03-2016 21:54,Renault_Kangoo_1.5_dci_diesel_sehr_guter_Zustand,privat,Angebot,3000,control,bus,2005,manuell,65,kangoo,125000,1,diesel,renault,nein,16-03-2016 00:00,0,54292,19-03-2016 22:48
16-03-2016 11:47,Audi_A4_2.0_TDI_DPF,privat,Angebot,15050,test,limousine,2009,manuell,143,a4,150000,1,diesel,audi,nein,16-03-2016 00:00,0,58644,06-04-2016 05:15
16-03-2016 16:52,Opel_Astra_1.4_ecoFLEX_Klimaanlage_EURO_5,privat,Angebot,7200,control,limousine,2010,manuell,101,astra,125000,9,benzin,opel,ja,16-03-2016 00:00,0,93476,24-03-2016 08:47
04-04-2016 23:48,Änfaengerauto_Opel_Corsa_B_1.0_Lpg,privat,Angebot,500,control,kleinwagen,1996,manuell,0,,150000,0,,seat,,04-04-2016 00:00,0,49699,07-04-2016 04:16
07-03-2016 10:57,Opel_Omega_b_2_0_16v,privat,Angebot,550,test,limousine,1997,manuell,136,,150000,4,benzin,opel,nein,07-03-2016 00:00,0,45739,10-03-2016 13:15
02-04-2016 17:01,BMW_530d_Touring_M_Sportpaket_Aut._Edition,privat,Angebot,16900,control,kombi,2008,automatik,235,5er,150000,5,diesel,bmw,nein,02-04-2016 00:00,0,63549,04-04-2016 15:17
07-03-2016 19:43,VW_T4_Transporter_LKW_Angel/Jagd/Camping_Bus,privat,Angebot,3999,control,bus,1993,manuell,60,transporter,150000,8,diesel,volkswagen,,07-03-2016 00:00,0,15518,19-03-2016 21:15
05-04-2016 14:36,Vw_Golf_2_1.8__90_Ps_leistungsgesteigert_mit_Tuev_110_ps,privat,Angebot,1900,control,,2017,manuell,110,golf,10000,3,benzin,volkswagen,nein,05-04-2016 00:00,0,71634,05-04-2016 14:36
26-03-2016 07:36,BMW_316i_VOLLLEDER_SPORT.._FEST_PREIS..,privat,Angebot,15000,test,,2018,manuell,122,,70000,10,,bmw,nein,26-03-2016 00:00,0,77654,26-03-2016 09:46
15-03-2016 21:45,Citroen_C8_2.2_HDI_Mit_Navigacijon_Euro_4,privat,Angebot,2300,control,bus,2004,manuell,128,,150000,12,diesel,citroen,nein,15-03-2016 00:00,0,44357,07-04-2016 05:44
16-03-2016 11:39,Chevrolet_Cruze_Station_Wagon_1.8_LTZ,privat,Angebot,11600,test,kombi,2013,manuell,141,andere,100000,3,benzin,chevrolet,nein,16-03-2016 00:00,0,23623,06-04-2016 04:15
22-03-2016 08:53,Ford_Focus_1.6,privat,Angebot,3000,control,limousine,2006,manuell,101,focus,150000,3,benzin,ford,ja,22-03-2016 00:00,0,85356,05-04-2016 21:15
20-03-2016 15:52,Mercedes_190d,privat,Angebot,2000,control,limousine,1990,manuell,0,andere,150000,0,diesel,mercedes_benz,nein,20-03-2016 00:00,0,26725,20-03-2016 15:52
27-03-2016 14:45,BMW_318i_touring,privat,Angebot,2450,control,kombi,2000,manuell,118,3er,150000,5,benzin,bmw,nein,27-03-2016 00:00,0,53757,07-04-2016 10:46
06-04-2016 21:36,Ford_Fiesta_1._Hand_mit_Hu,privat,Angebot,450,control,kleinwagen,1997,manuell,60,fiesta,150000,4,benzin,ford,nein,06-04-2016 00:00,0,99631,06-04-2016 21:36
21-03-2016 21:49,MINI_Mini_One,privat,Angebot,8900,control,kleinwagen,2009,manuell,75,one,50000,8,benzin,mini,nein,21-03-2016 00:00,0,14979,07-04-2016 02:16
24-03-2016 16:50,Audi_A1_1.2_TFSI,privat,Angebot,13990,control,kleinwagen,2012,manuell,86,a1,50000,11,benzin,audi,nein,24-03-2016 00:00,0,73033,07-04-2016 09:17
04-04-2016 19:49,Golf_4_1.6_SR_nur_127250_km_4_Tueren,privat,Angebot,2190,test,,2017,,101,golf,150000,11,benzin,volkswagen,,04-04-2016 00:00,0,79104,06-04-2016 22:16
19-03-2016 11:36,Bmw_e39_530i,privat,Angebot,2400,test,limousine,2001,automatik,231,5er,150000,0,,bmw,,19-03-2016 00:00,0,66132,22-03-2016 21:45
30-03-2016 21:46,Verkaufe_Peugeot_309,privat,Angebot,300,test,kleinwagen,1991,manuell,64,3_reihe,100000,10,benzin,peugeot,nein,30-03-2016 00:00,0,6406,01-04-2016 16:47
05-04-2016 01:57,VW_GOLF_mit_nur_102000_km_BJ_97_Sehr_Gepflegt_1_4L_60PS,privat,Angebot,800,control,limousine,1997,manuell,60,golf,125000,7,benzin,volkswagen,nein,05-04-2016 00:00,0,31582,07-04-2016 11:15
29-03-2016 15:42,BMW_118i_Urban_Line,privat,Angebot,25470,control,limousine,2015,manuell,136,1er,10000,7,benzin,bmw,nein,29-03-2016 00:00,0,84405,06-04-2016 01:15
26-03-2016 18:54,Volkswagen_Passat_Variant_1.9_TDI_Comfortline,privat,Angebot,1990,test,kombi,2002,manuell,101,passat,150000,5,diesel,volkswagen,nein,26-03-2016 00:00,0,30823,26-03-2016 19:40
22-03-2016 13:50,Mitsubishi_L_300__Benzin,privat,Angebot,1090,control,bus,1990,manuell,69,andere,150000,8,benzin,mitsubishi,nein,22-03-2016 00:00,0,57072,22-03-2016 13:50
30-03-2016 14:45,Renault_Espace_2.2_dCi_Aut.,privat,Angebot,3950,control,bus,2005,automatik,150,espace,150000,6,diesel,renault,nein,30-03-2016 00:00,0,20537,07-04-2016 05:16
15-03-2016 17:54,Peugeot_306,privat,Angebot,300,control,kleinwagen,1997,manuell,75,3_reihe,125000,6,benzin,peugeot,ja,15-03-2016 00:00,0,55595,24-03-2016 06:16
09-03-2016 13:51,Mazda_Demio_1.4,privat,Angebot,1350,control,kleinwagen,2002,manuell,63,andere,150000,1,benzin,mazda,nein,09-03-2016 00:00,0,41372,13-03-2016 03:44
22-03-2016 18:47,BMW_118d_M_Sportpaket_Navi_LED_Klima_Automatik,privat,Angebot,26900,control,limousine,2015,manuell,150,1er,10000,9,diesel,bmw,nein,22-03-2016 00:00,0,82467,06-04-2016 11:15
31-03-2016 23:57,Audi_a4_b5_avant,privat,Angebot,1750,control,,2017,manuell,125,a4,150000,0,benzin,audi,,31-03-2016 00:00,0,97486,07-04-2016 03:17
27-03-2016 15:44,Mercedes_Benz_C_63_AMG_AMG_SPEEDSHIFT_MCT_AMG_Performance_...,privat,Angebot,37400,control,limousine,2012,automatik,487,c_klasse,90000,9,benzin,mercedes_benz,nein,27-03-2016 00:00,0,79576,29-03-2016 04:45
26-03-2016 21:54,Seat_Ibiza_1.4__6K__EZ_2000_148500_KM_Unfallfrei_gute_Ausstattung,privat,Angebot,1800,control,kleinwagen,2000,manuell,75,ibiza,150000,6,benzin,seat,nein,26-03-2016 00:00,0,33739,04-04-2016 12:16
19-03-2016 18:41,VW_Polo_9N_TÜV_Neu,privat,Angebot,2500,test,kleinwagen,2002,manuell,0,polo,150000,11,benzin,volkswagen,nein,19-03-2016 00:00,0,99090,31-03-2016 18:47
08-03-2016 20:59,*SUCHE_Golf_2*,privat,Angebot,1,control,,1990,,0,,150000,0,,volkswagen,,08-03-2016 00:00,0,45968,05-04-2016 22:17
26-03-2016 23:56,Lamborghini_Gallardo_Spyder_E_Gear,privat,Angebot,89000,test,cabrio,2008,automatik,519,,30000,5,benzin,sonstige_autos,nein,26-03-2016 00:00,0,45529,07-04-2016 04:16
26-03-2016 22:53,Kia_Sportage_V6,privat,Angebot,8500,test,bus,2006,automatik,175,,125000,11,benzin,kia,nein,26-03-2016 00:00,0,75181,07-04-2016 03:15
17-03-2016 17:57,Audi_A3_8P_S_Line_Sportpaket_Plus,privat,Angebot,5150,control,limousine,2004,manuell,140,a3,150000,10,diesel,audi,nein,17-03-2016 00:00,0,31228,17-03-2016 17:57
04-04-2016 18:57,Sehr_zuverlaessiger_Kleinwagen__ideal_fuer_Fahranfaenger_,privat,Angebot,2990,test,kleinwagen,2005,automatik,60,c2,100000,8,benzin,citroen,nein,04-04-2016 00:00,0,66663,04-04-2016 18:57
07-03-2016 16:52,Anfaenger_Auto,privat,Angebot,250,control,kleinwagen,1996,manuell,44,polo,150000,3,benzin,volkswagen,nein,07-03-2016 00:00,0,46414,07-03-2016 16:52
12-03-2016 17:50,Mercedes_E240_Facelift_Automatik,privat,Angebot,1799,test,limousine,2000,automatik,170,e_klasse,150000,5,benzin,mercedes_benz,nein,12-03-2016 00:00,0,26409,17-03-2016 20:48
17-03-2016 17:47,Sharan_1.9_Diesel_Special,privat,Angebot,3000,control,bus,2005,manuell,0,sharan,150000,8,diesel,volkswagen,,17-03-2016 00:00,0,51065,17-03-2016 17:47
10-03-2016 12:58,Honda_Civic_1.8i_VTEC_Comfort,privat,Angebot,5850,test,limousine,2006,manuell,140,civic,100000,7,benzin,honda,nein,10-03-2016 00:00,0,68526,07-04-2016 08:15
01-04-2016 08:37,BMW_2002,privat,Angebot,10500,test,coupe,1969,automatik,95,andere,150000,9,benzin,bmw,nein,01-04-2016 00:00,0,14469,07-04-2016 06:17
08-03-2016 21:50,Subaru_Justy_1.3_4WD_GX_ABS,privat,Angebot,850,test,kleinwagen,1997,manuell,68,justy,100000,11,benzin,subaru,nein,08-03-2016 00:00,0,65520,27-03-2016 22:16
21-03-2016 16:47,Audi_A6_Avant_3.0_TDI_S_Line_Pus_quattro_ACC_LED,privat,Angebot,51593,control,kombi,2013,automatik,313,a6,50000,8,diesel,audi,nein,21-03-2016 00:00,0,42655,06-04-2016 16:16
